cDNA_length,cds_length,exon_nr,5_MAR_presence,3_MAR_presence,5_polyA_18_presence,5_CCGNN_2_5_presence,perc_go_hk_match,perc_go_ts_match,unsup_predicted
378.0,378.0,,0.0,0.0,0.0,0.0,,,1
8849.0,2769.0,,0.0,0.0,1.0,0.0,0.0,0.0,0
3823.0,1611.0,,0.0,0.0,0.0,0.0,0.0,0.2222222,0
3823.0,1713.0,,0.0,0.0,0.0,0.0,0.0,0.2222222,0
1236.0,1236.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2251.0,1494.0,,0.0,1.0,0.0,0.0,0.0,0.0,1
2130.0,1494.0,,0.0,1.0,0.0,0.0,0.0,0.0,1
936.0,936.0,,0.0,0.0,0.0,0.0,0.0,0.14285710000000001,1
72.0,72.0,1.0,0.0,0.0,1.0,0.0,,,0
,,7.0,0.0,0.0,0.0,0.0,,,0
1212.0,1212.0,,0.0,0.0,0.0,0.0,,,1
1110.0,1110.0,,0.0,0.0,0.0,0.0,,,0
1902.0,384.0,,0.0,0.0,0.0,0.0,,,1
1017.0,1017.0,,0.0,0.0,1.0,0.0,0.0,0.0,1
2518.0,303.0,1.0,0.0,0.0,0.0,0.0,,,0
,,,0.0,0.0,0.0,0.0,,,0
1756.0,1755.0,,0.0,0.0,0.0,0.0,,,0
,,2.0,0.0,1.0,0.0,0.0,,,0
3104.0,2766.0,,0.0,0.0,0.0,1.0,0.0,0.0,0
465.0,465.0,2.0,0.0,0.0,0.0,0.0,,,1
,,,0.0,0.0,0.0,0.0,,,0
486.0,486.0,1.0,0.0,0.0,0.0,0.0,,,0
3250.0,1950.0,,0.0,0.0,1.0,0.0,0.0,0.375,0
3380.0,2052.0,,0.0,0.0,1.0,0.0,0.0,0.375,0
3353.0,2220.0,,0.0,0.0,1.0,0.0,0.0,0.375,0
3346.0,2052.0,,0.0,0.0,1.0,0.0,0.0,0.375,0
1767.0,1767.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
237.0,237.0,,0.0,0.0,1.0,0.0,,,1
,,,1.0,1.0,0.0,0.0,,,0
,,,0.0,0.0,0.0,0.0,,,0
3267.0,2412.0,,0.0,0.0,0.0,0.0,,,1
168.0,168.0,1.0,0.0,0.0,0.0,0.0,,,0
931.0,882.0,,0.0,0.0,0.0,0.0,,,0
2487.0,2208.0,,0.0,0.0,0.0,0.0,0.1052632,0.3157895,0
1738.0,1650.0,,0.0,0.0,0.0,0.0,0.1052632,0.3157895,0
1816.0,1596.0,,0.0,0.0,0.0,0.0,0.1052632,0.3157895,0
2397.0,2115.0,,0.0,0.0,0.0,0.0,0.1052632,0.3157895,0
4940.0,1632.0,,0.0,0.0,0.0,0.0,0.1052632,0.3157895,0
2443.0,2157.0,,0.0,0.0,0.0,0.0,0.1052632,0.3157895,0
4974.0,2157.0,,0.0,0.0,0.0,0.0,0.1052632,0.3157895,0
2487.0,2208.0,,0.0,0.0,0.0,0.0,0.1052632,0.3157895,0
1738.0,1650.0,,0.0,0.0,0.0,0.0,0.1052632,0.3157895,0
1816.0,1596.0,,0.0,0.0,0.0,0.0,0.1052632,0.3157895,0
2397.0,2115.0,,0.0,0.0,0.0,0.0,0.1052632,0.3157895,0
4940.0,1632.0,,0.0,0.0,0.0,0.0,0.1052632,0.3157895,0
2443.0,2157.0,,0.0,0.0,0.0,0.0,0.1052632,0.3157895,0
4974.0,2157.0,,0.0,0.0,0.0,0.0,0.1052632,0.3157895,0
1692.0,1692.0,,0.0,0.0,0.0,0.0,0.0,0.0,0
2025.0,405.0,,0.0,0.0,0.0,0.0,,,0
411.0,411.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
411.0,411.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
411.0,411.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
411.0,411.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
411.0,411.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
411.0,411.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
411.0,411.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
411.0,411.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
,,5.0,0.0,0.0,0.0,0.0,,,0
396.0,396.0,4.0,0.0,0.0,0.0,0.0,,,1
1548.0,1548.0,,0.0,0.0,0.0,0.0,,,1
3475.0,2733.0,,0.0,0.0,1.0,0.0,0.0,0.0,1
,,3.0,0.0,0.0,0.0,0.0,,,0
609.0,609.0,,0.0,1.0,0.0,0.0,,,0
,,2.0,0.0,0.0,0.0,0.0,,,0
2120.0,831.0,,0.0,0.0,0.0,0.0,0.0,0.0,0
1026.0,1026.0,3.0,0.0,0.0,0.0,0.0,,,1
,,,0.0,1.0,0.0,0.0,,,0
1049.0,888.0,8.0,0.0,0.0,1.0,0.0,0.0,0.4285714,0
285.0,285.0,,0.0,0.0,0.0,0.0,,,1
,,2.0,0.0,0.0,0.0,0.0,,,0
2154.0,2154.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0
990.0,990.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1881.0,1881.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0
315.0,315.0,,0.0,0.0,0.0,1.0,,,1
3592.0,1371.0,,0.0,0.0,1.0,1.0,0.6666667,0.0,1
3532.0,1311.0,,0.0,0.0,1.0,1.0,0.6666667,0.0,1
,,2.0,0.0,0.0,0.0,0.0,,,0
1723.0,945.0,,0.0,0.0,0.0,1.0,,,1
1697.0,495.0,,0.0,0.0,0.0,1.0,,,0
3167.0,72.0,7.0,0.0,0.0,0.0,0.0,,,0
831.0,519.0,1.0,0.0,0.0,1.0,0.0,0.75,0.0,0
246.0,246.0,2.0,0.0,1.0,0.0,0.0,,,1
3840.0,3840.0,,0.0,0.0,0.0,0.0,0.0,0.1666667,0
3849.0,3771.0,,0.0,0.0,0.0,0.0,0.0,0.1666667,0
3039.0,3039.0,,0.0,0.0,0.0,0.0,,,0
423.0,423.0,,0.0,0.0,0.0,0.0,,,0
,,,0.0,0.0,0.0,1.0,,,0
3583.0,2922.0,24.0,0.0,0.0,0.0,0.0,,,0
2270.0,483.0,,0.0,0.0,0.0,0.0,,,1
2098.0,1311.0,,0.0,0.0,0.0,1.0,,,0
441.0,441.0,,0.0,0.0,0.0,0.0,,,1
348.0,348.0,,0.0,0.0,0.0,0.0,,,1
300.0,300.0,,0.0,1.0,1.0,0.0,,,1
,,,0.0,0.0,0.0,0.0,,,0
,,,0.0,0.0,0.0,0.0,,,0
,,,0.0,0.0,0.0,0.0,,,0
1291.0,435.0,,0.0,0.0,0.0,1.0,,,1
627.0,627.0,,0.0,0.0,0.0,0.0,,,0
,,,0.0,1.0,0.0,0.0,,,0
255.0,255.0,2.0,0.0,0.0,0.0,0.0,,,1
2335.0,339.0,4.0,0.0,1.0,0.0,0.0,0.0,0.3333333,0
,,,0.0,0.0,0.0,0.0,,,0
282.0,282.0,,0.0,0.0,0.0,0.0,,,0
231.0,231.0,1.0,0.0,0.0,0.0,0.0,,,0
,,,0.0,0.0,0.0,0.0,,,0
,,,0.0,0.0,0.0,0.0,,,0
4551.0,3978.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2984.0,399.0,1.0,0.0,0.0,0.0,0.0,,,0
,,,1.0,0.0,0.0,0.0,,,0
4222.0,594.0,1.0,0.0,1.0,0.0,0.0,,,0
,,,0.0,0.0,0.0,0.0,,,0
2187.0,1656.0,,0.0,0.0,0.0,1.0,0.0909,0.27272729999999995,0
550.0,309.0,2.0,0.0,0.0,0.0,0.0,,,1
,,,0.0,0.0,0.0,0.0,,,0
189.0,189.0,,0.0,1.0,0.0,0.0,,,1
512.0,510.0,,0.0,1.0,1.0,0.0,,,1
,,2.0,0.0,0.0,1.0,0.0,,,0
,,2.0,0.0,0.0,0.0,0.0,,,0
1880.0,1716.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0909,0
2315.0,1851.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0909,0
402.0,402.0,,0.0,1.0,0.0,0.0,,,0
1710.0,1710.0,,0.0,0.0,1.0,0.0,,,1
513.0,513.0,,0.0,0.0,0.0,0.0,,,1
792.0,792.0,,0.0,0.0,0.0,0.0,,,0
1170.0,426.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1159.0,426.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1
72.0,72.0,,0.0,1.0,0.0,0.0,,,1
,,,0.0,0.0,0.0,0.0,,,0
5114.0,3702.0,,0.0,0.0,0.0,1.0,0.0,0.0,0
5165.0,3786.0,,0.0,0.0,0.0,1.0,0.0,0.0,0
792.0,792.0,,0.0,0.0,0.0,0.0,,,0
4074.0,4074.0,4.0,0.0,0.0,0.0,0.0,0.0,0.2173913,0
,,2.0,0.0,1.0,0.0,0.0,,,0
,,,0.0,1.0,0.0,0.0,,,0
3529.0,942.0,,0.0,1.0,0.0,0.0,0.0,0.0,1
3529.0,942.0,,0.0,1.0,0.0,0.0,0.0,0.0,1
,,,0.0,0.0,0.0,0.0,,,0
1111.0,351.0,1.0,0.0,0.0,0.0,1.0,,,0
374.0,312.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
374.0,312.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
374.0,312.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
374.0,312.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
374.0,312.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
374.0,312.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
374.0,312.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
374.0,312.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
374.0,312.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
374.0,312.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
225.0,225.0,3.0,0.0,0.0,0.0,0.0,,,0
,,,0.0,1.0,0.0,0.0,,,0
1575.0,1575.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,1
69.0,69.0,,0.0,0.0,0.0,0.0,,,1
,,,0.0,0.0,1.0,0.0,,,0
375.0,375.0,,1.0,0.0,1.0,0.0,,,1
1523.0,816.0,,1.0,0.0,0.0,0.0,,,0
153.0,153.0,1.0,0.0,0.0,1.0,0.0,,,0
633.0,633.0,,0.0,0.0,0.0,1.0,,,0
390.0,390.0,2.0,0.0,1.0,0.0,0.0,,,0
1899.0,1257.0,7.0,0.0,0.0,0.0,0.0,0.0,0.5,0
1585.0,1257.0,5.0,0.0,0.0,0.0,0.0,0.0,0.5,0
540.0,540.0,,0.0,0.0,0.0,0.0,0.0,0.0,1
2107.0,597.0,,0.0,0.0,1.0,0.0,,,0
,,3.0,0.0,0.0,0.0,0.0,,,0
1161.0,825.0,7.0,0.0,0.0,0.0,0.0,,,1
1343.0,819.0,6.0,0.0,0.0,0.0,0.0,,,0
,,,1.0,0.0,0.0,0.0,,,0
252.0,252.0,,0.0,0.0,0.0,0.0,,,1
3454.0,2631.0,11.0,0.0,0.0,0.0,1.0,,,1
2627.0,1365.0,10.0,0.0,0.0,0.0,1.0,,,1
3379.0,2556.0,11.0,0.0,0.0,0.0,1.0,,,0
2724.0,2556.0,12.0,0.0,0.0,0.0,1.0,,,1
594.0,594.0,2.0,0.0,0.0,0.0,0.0,,,1
1593.0,1593.0,,0.0,0.0,1.0,0.0,,,1
990.0,990.0,,0.0,0.0,1.0,0.0,,,1
735.0,735.0,,0.0,0.0,0.0,0.0,,,0
352.0,276.0,,0.0,0.0,0.0,0.0,,,1
358.0,279.0,,0.0,0.0,0.0,0.0,,,0
936.0,936.0,,0.0,0.0,0.0,0.0,0.0,0.14285710000000001,1
109.0,108.0,2.0,0.0,0.0,0.0,0.0,,,1
1530.0,876.0,8.0,1.0,0.0,0.0,0.0,0.14285710000000001,0.0,0
132.0,132.0,,0.0,0.0,0.0,0.0,0.0,0.0,1
768.0,768.0,,0.0,0.0,0.0,0.0,,,0
129.0,129.0,,0.0,0.0,1.0,0.0,,,1
,,3.0,0.0,1.0,0.0,1.0,,,0
1044.0,732.0,5.0,0.0,0.0,0.0,0.0,0.0,0.3333333,0
575.0,348.0,,0.0,0.0,0.0,0.0,0.0,0.5,0
165.0,165.0,,0.0,0.0,1.0,0.0,,,1
3040.0,2733.0,,0.0,0.0,0.0,0.0,0.0,0.0,0
375.0,375.0,1.0,0.0,0.0,1.0,0.0,,,1
,,,0.0,0.0,0.0,0.0,,,0
2632.0,1458.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1
357.0,357.0,,0.0,0.0,0.0,0.0,,,1
465.0,465.0,3.0,0.0,0.0,0.0,0.0,,,1
243.0,243.0,5.0,0.0,0.0,0.0,1.0,,,1
9768.0,3987.0,,0.0,0.0,0.0,0.0,0.0,0.125,0
2709.0,1422.0,,0.0,0.0,0.0,0.0,0.0,0.125,0
9768.0,1422.0,,0.0,0.0,0.0,0.0,0.0,0.125,0
1971.0,1971.0,1.0,0.0,0.0,0.0,0.0,,,0
3167.0,72.0,7.0,0.0,0.0,0.0,0.0,,,0
267.0,267.0,1.0,0.0,0.0,0.0,0.0,,,0
474.0,474.0,,0.0,0.0,0.0,0.0,,,0
253.0,252.0,,0.0,0.0,0.0,0.0,,,1
,,2.0,0.0,1.0,0.0,0.0,,,0
195.0,195.0,,0.0,0.0,0.0,0.0,,,1
3100.0,225.0,,0.0,0.0,0.0,1.0,,,0
765.0,765.0,,0.0,0.0,1.0,0.0,,,0
4572.0,831.0,1.0,1.0,0.0,0.0,0.0,,,0
255.0,255.0,,0.0,0.0,0.0,0.0,0.0,0.0,1
4402.0,600.0,2.0,0.0,0.0,0.0,0.0,,,1
3982.0,789.0,,0.0,0.0,0.0,0.0,0.0,0.0,0
678.0,678.0,,0.0,1.0,0.0,0.0,0.0,0.0,0
318.0,318.0,2.0,0.0,0.0,0.0,0.0,0.0,0.3333333,0
4470.0,4254.0,,0.0,0.0,0.0,0.0,0.1111111,0.1111111,1
4470.0,4254.0,,0.0,0.0,0.0,0.0,0.1111111,0.1111111,1
,,2.0,0.0,0.0,0.0,1.0,,,0
531.0,474.0,,0.0,0.0,0.0,0.0,,,1
3179.0,2232.0,,0.0,0.0,0.0,0.0,0.0,0.1111111,1
2728.0,381.0,,0.0,0.0,0.0,0.0,0.0,0.1111111,1
210.0,210.0,,0.0,0.0,0.0,1.0,0.75,0.0,1
,,,0.0,0.0,1.0,0.0,,,0
72.0,72.0,,0.0,0.0,0.0,0.0,,,1
,,,0.0,0.0,0.0,0.0,,,0
2214.0,378.0,2.0,0.0,0.0,0.0,1.0,,,1
939.0,939.0,,0.0,0.0,0.0,0.0,0.0,0.0,1
1635.0,1635.0,,1.0,1.0,0.0,0.0,,,0
1854.0,1854.0,,0.0,0.0,0.0,0.0,0.0,0.5,0
1854.0,1854.0,,0.0,0.0,0.0,0.0,0.0,0.5,0
1986.0,1986.0,,0.0,1.0,0.0,0.0,0.0,0.0,0
1014.0,1014.0,1.0,0.0,0.0,0.0,0.0,,,0
,,,0.0,1.0,0.0,0.0,,,0
1468.0,93.0,,0.0,0.0,0.0,0.0,,,0
,,,1.0,0.0,0.0,1.0,,,0
447.0,447.0,,0.0,0.0,0.0,0.0,,,0
1410.0,1410.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0
8297.0,6645.0,,0.0,0.0,0.0,1.0,0.1111111,0.1111111,0
6716.0,5367.0,,0.0,0.0,0.0,1.0,0.1111111,0.1111111,1
3997.0,504.0,,0.0,0.0,0.0,0.0,,,1
3419.0,3333.0,,0.0,1.0,0.0,1.0,0.0,0.1,1
3470.0,3384.0,,0.0,1.0,0.0,1.0,0.0,0.1,0
3217.0,2142.0,7.0,0.0,0.0,0.0,1.0,0.0,0.25,0
2268.0,1668.0,8.0,0.0,0.0,0.0,1.0,0.0,0.25,0
390.0,390.0,,0.0,0.0,0.0,0.0,,,0
210.0,210.0,,1.0,0.0,1.0,0.0,,,1
882.0,882.0,,1.0,0.0,0.0,0.0,,,1
3505.0,1257.0,7.0,0.0,1.0,0.0,0.0,,,1
537.0,537.0,,0.0,0.0,0.0,0.0,0.0,0.0,1
435.0,435.0,,0.0,0.0,0.0,0.0,,,0
564.0,564.0,,0.0,0.0,0.0,0.0,0.0,0.0,0
3060.0,3060.0,3.0,0.0,0.0,0.0,0.0,,,1
2688.0,2688.0,3.0,0.0,0.0,0.0,0.0,,,1
,,2.0,0.0,0.0,0.0,0.0,,,0
1846.0,381.0,3.0,0.0,0.0,1.0,0.0,,,1
,,2.0,0.0,0.0,0.0,1.0,,,0
1406.0,285.0,,0.0,0.0,0.0,0.0,,,0
198.0,198.0,3.0,0.0,0.0,0.0,0.0,,,1
171.0,171.0,1.0,0.0,1.0,0.0,0.0,,,0
320.0,318.0,3.0,0.0,0.0,0.0,0.0,,,1
4560.0,1476.0,,0.0,0.0,0.0,0.0,0.0,0.0,0
1583.0,546.0,,0.0,0.0,0.0,0.0,0.0,0.0,1
1703.0,396.0,,0.0,0.0,0.0,0.0,0.0,0.0,0
4524.0,1476.0,,0.0,0.0,0.0,0.0,0.0,0.0,0
1389.0,1389.0,,0.0,0.0,0.0,0.0,0.0,0.2,0
644.0,567.0,,0.0,0.0,0.0,1.0,0.6,0.0,1
695.0,627.0,,0.0,0.0,0.0,1.0,0.6,0.0,1
695.0,618.0,,0.0,0.0,0.0,1.0,0.6,0.0,1
588.0,588.0,,0.0,0.0,0.0,1.0,,,1
468.0,468.0,,0.0,0.0,0.0,0.0,,,1
234.0,234.0,,0.0,0.0,0.0,0.0,,,1
246.0,246.0,,0.0,0.0,0.0,0.0,,,1
72.0,72.0,1.0,0.0,0.0,0.0,0.0,,,0
1671.0,1671.0,,0.0,0.0,0.0,0.0,,,0
1556.0,1554.0,,0.0,0.0,0.0,0.0,,,0
1652.0,1650.0,,0.0,0.0,0.0,0.0,,,0
371.0,369.0,2.0,0.0,0.0,0.0,0.0,,,1
533.0,378.0,,0.0,0.0,0.0,0.0,,,1
309.0,309.0,,0.0,0.0,1.0,0.0,,,0
3201.0,1155.0,,1.0,0.0,0.0,1.0,0.0,0.0,0
1249.0,243.0,,0.0,0.0,0.0,1.0,,,0
,,2.0,0.0,0.0,0.0,1.0,,,0
2676.0,420.0,,0.0,0.0,0.0,0.0,,,0
2496.0,2496.0,,0.0,0.0,0.0,0.0,0.0,0.0,0
1716.0,1716.0,,0.0,0.0,0.0,0.0,0.0,0.0,0
1617.0,1617.0,,0.0,0.0,0.0,0.0,0.0,0.0,0
1476.0,1476.0,,0.0,0.0,0.0,0.0,0.0,0.0,0
1929.0,1929.0,,0.0,0.0,0.0,0.0,0.0,0.0,0
2181.0,2181.0,,0.0,0.0,0.0,0.0,0.0,0.0,0
1624.0,1620.0,,0.0,0.0,0.0,0.0,0.0,0.0,0
1770.0,1770.0,,0.0,0.0,0.0,0.0,0.0,0.0,0
1473.0,726.0,2.0,0.0,0.0,0.0,0.0,,,0
2404.0,2349.0,,0.0,0.0,1.0,1.0,0.0,0.0,1
2125.0,1479.0,,0.0,0.0,0.0,1.0,0.0,0.0,0
306.0,306.0,,0.0,0.0,0.0,0.0,0.0,0.0,0
282.0,282.0,,0.0,0.0,0.0,0.0,,,0
,,,0.0,0.0,0.0,0.0,,,0
,,,0.0,0.0,0.0,0.0,,,0
69.0,69.0,,0.0,1.0,0.0,0.0,,,1
192.0,192.0,1.0,0.0,0.0,0.0,0.0,,,0
369.0,369.0,4.0,0.0,0.0,1.0,0.0,,,1
708.0,369.0,,0.0,0.0,1.0,0.0,,,1
1617.0,1617.0,,0.0,0.0,0.0,0.0,0.0,0.1052632,0
1705.0,1704.0,,0.0,0.0,0.0,0.0,0.0,0.1052632,1
726.0,726.0,,1.0,0.0,0.0,0.0,0.25,0.0,1
793.0,477.0,,1.0,0.0,0.0,0.0,0.25,0.0,1
2456.0,666.0,,1.0,0.0,0.0,0.0,0.25,0.0,1
309.0,309.0,,0.0,0.0,1.0,0.0,,,0
3236.0,1674.0,,0.0,0.0,0.0,1.0,0.1111111,0.2222222,0
1080.0,1080.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0
69.0,69.0,,0.0,1.0,0.0,0.0,,,1
210.0,210.0,,0.0,0.0,0.0,0.0,,,1
1215.0,1215.0,,0.0,0.0,1.0,1.0,,,1
159.0,159.0,2.0,0.0,0.0,0.0,0.0,0.0,0.1111111,1
3782.0,2103.0,11.0,0.0,0.0,0.0,0.0,0.0,0.1111111,1
4936.0,2130.0,13.0,0.0,0.0,0.0,0.0,0.0,0.1111111,1
5144.0,2220.0,14.0,0.0,0.0,0.0,0.0,0.0,0.1111111,0
495.0,495.0,1.0,0.0,0.0,0.0,0.0,,,1
45.0,45.0,,1.0,0.0,0.0,0.0,,,1
114.0,114.0,3.0,0.0,0.0,1.0,0.0,,,1
,,2.0,0.0,0.0,0.0,0.0,,,0
13472.0,9426.0,67.0,0.0,0.0,0.0,1.0,0.0,0.38461540000000005,0
,,,0.0,1.0,0.0,0.0,,,0
216.0,216.0,1.0,0.0,0.0,0.0,1.0,,,1
4212.0,4212.0,3.0,0.0,1.0,0.0,0.0,,,0
2157.0,2157.0,3.0,1.0,1.0,0.0,0.0,,,0
222.0,222.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2100.0,2100.0,,0.0,1.0,1.0,0.0,0.0,0.0,0
,,2.0,0.0,0.0,0.0,0.0,,,0
609.0,609.0,,0.0,0.0,0.0,0.0,,,0
,,,0.0,0.0,0.0,0.0,,,0
2430.0,516.0,,0.0,0.0,0.0,0.0,,,0
441.0,441.0,,0.0,0.0,0.0,0.0,,,1
,,,0.0,0.0,0.0,0.0,,,0
2625.0,624.0,,0.0,0.0,0.0,1.0,,,1
971.0,498.0,2.0,0.0,1.0,0.0,0.0,0.0769,0.3076923,0
4283.0,1737.0,22.0,0.0,1.0,0.0,0.0,0.0769,0.3076923,0
2601.0,2601.0,17.0,0.0,1.0,0.0,0.0,0.0769,0.3076923,0
4434.0,2886.0,23.0,0.0,1.0,0.0,0.0,0.0769,0.3076923,0
4248.0,2700.0,22.0,0.0,1.0,0.0,0.0,0.0769,0.3076923,0
3497.0,2535.0,19.0,0.0,1.0,0.0,0.0,0.0769,0.3076923,0
939.0,939.0,,0.0,0.0,0.0,0.0,0.0,0.14285710000000001,1
1023.0,378.0,,0.0,0.0,0.0,0.0,,,1
2320.0,1053.0,,0.0,0.0,1.0,0.0,0.0,0.3076923,0
2100.0,837.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
1198.0,309.0,,0.0,0.0,0.0,0.0,,,0
3052.0,1476.0,,0.0,1.0,1.0,0.0,0.0,0.4285714,0
,,,0.0,0.0,0.0,0.0,,,0
,,,0.0,0.0,0.0,0.0,,,0
,,,0.0,0.0,0.0,0.0,,,0
,,,0.0,0.0,0.0,0.0,,,0
,,,0.0,0.0,0.0,0.0,,,0
,,,0.0,0.0,0.0,0.0,,,0
,,,0.0,0.0,0.0,0.0,,,0
,,,0.0,0.0,0.0,0.0,,,0
5055.0,4110.0,,1.0,0.0,0.0,1.0,0.0,0.3333333,0
8912.0,8751.0,,1.0,0.0,0.0,1.0,0.0,0.3333333,0
1017.0,1017.0,1.0,1.0,0.0,0.0,0.0,,,0
2602.0,408.0,1.0,1.0,0.0,0.0,0.0,,,0
363.0,363.0,1.0,0.0,0.0,0.0,0.0,0.6,0.0,1
1979.0,375.0,2.0,0.0,0.0,0.0,0.0,,,1
3038.0,2502.0,,0.0,0.0,0.0,0.0,,,0
4119.0,2568.0,,0.0,0.0,0.0,0.0,,,1
4119.0,2502.0,,0.0,0.0,0.0,0.0,,,1
396.0,396.0,4.0,0.0,0.0,0.0,0.0,,,1
3838.0,1437.0,7.0,0.0,0.0,0.0,0.0,0.0,0.6666667,0
,,,0.0,0.0,0.0,0.0,,,0
,,,0.0,0.0,0.0,0.0,,,0
675.0,675.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1707.0,1707.0,13.0,0.0,0.0,0.0,0.0,,,1
1590.0,1590.0,11.0,0.0,0.0,0.0,0.0,,,0
,,,1.0,1.0,0.0,0.0,,,0
225.0,225.0,,1.0,0.0,0.0,0.0,0.0,0.0,0
330.0,330.0,1.0,0.0,0.0,0.0,0.0,,,0
183.0,183.0,3.0,0.0,0.0,0.0,0.0,,,1
891.0,891.0,2.0,0.0,0.0,0.0,0.0,,,1
456.0,456.0,,0.0,0.0,0.0,0.0,0.0,0.0,0
975.0,975.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1746.0,1746.0,,1.0,0.0,1.0,0.0,,,1
1740.0,1740.0,,1.0,0.0,1.0,0.0,,,1
3551.0,426.0,,0.0,1.0,0.0,0.0,0.0,0.0,0
,,,0.0,0.0,0.0,0.0,,,0
600.0,600.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,1
174.0,174.0,,0.0,0.0,1.0,0.0,,,0
,,2.0,0.0,0.0,0.0,0.0,,,0
2364.0,381.0,,0.0,0.0,0.0,0.0,0.0,0.0,0
1017.0,1017.0,1.0,0.0,0.0,0.0,0.0,,,0
924.0,924.0,,1.0,0.0,0.0,0.0,0.0,0.14285710000000001,0
300.0,300.0,,0.0,0.0,0.0,0.0,,,1
237.0,237.0,,0.0,0.0,0.0,0.0,,,1
5191.0,4125.0,,0.0,0.0,0.0,0.0,0.0,0.25,0
5191.0,4125.0,,0.0,0.0,0.0,0.0,0.0,0.25,0
,,3.0,0.0,1.0,0.0,0.0,,,0
3682.0,3033.0,,0.0,0.0,0.0,0.0,0.0,0.0,1
1307.0,402.0,,0.0,0.0,0.0,0.0,,,1
1826.0,1476.0,,0.0,0.0,1.0,0.0,0.0,0.5555555999999999,0
,,,0.0,0.0,0.0,0.0,,,0
2377.0,681.0,,0.0,0.0,0.0,0.0,0.0,0.2,0
,,,1.0,0.0,0.0,0.0,,,0
1338.0,582.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1616.0,858.0,,0.0,0.0,1.0,1.0,0.2,0.0,1
1828.0,984.0,,0.0,0.0,1.0,1.0,0.2,0.0,1
1779.0,984.0,,0.0,0.0,1.0,1.0,0.2,0.0,1
303.0,303.0,4.0,0.0,0.0,0.0,0.0,,,1
2499.0,1011.0,,0.0,0.0,0.0,0.0,,,1
939.0,939.0,,0.0,1.0,0.0,0.0,0.0,0.14285710000000001,1
,,3.0,1.0,0.0,0.0,0.0,,,0
,,2.0,0.0,0.0,0.0,0.0,,,0
2255.0,543.0,,0.0,0.0,0.0,0.0,0.0,1.0,0
602.0,444.0,3.0,0.0,0.0,0.0,0.0,0.0,0.4285714,1
381.0,381.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2223.0,300.0,,0.0,1.0,0.0,0.0,,,0
213.0,213.0,3.0,0.0,0.0,0.0,0.0,,,1
165.0,165.0,3.0,0.0,0.0,0.0,0.0,,,1
273.0,273.0,,0.0,0.0,0.0,0.0,,,1
384.0,384.0,,0.0,0.0,0.0,0.0,0.0,1.0,1
147.0,147.0,,0.0,0.0,0.0,0.0,0.0,1.0,1
150.0,150.0,,0.0,0.0,0.0,0.0,0.0,1.0,1
,,,0.0,0.0,0.0,0.0,,,0
1688.0,237.0,,0.0,0.0,0.0,0.0,0.0,0.0,0
172.0,171.0,,0.0,0.0,0.0,0.0,,,0
3013.0,2031.0,,0.0,0.0,0.0,1.0,0.0,0.3333333,0
3052.0,2070.0,,0.0,0.0,0.0,1.0,0.0,0.3333333,0
3097.0,2115.0,,0.0,0.0,0.0,1.0,0.0,0.3333333,0
